societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad
SALAFIN,Sociétés de financement,2016,sociaux,,,,,,,,,,400000.0,,,,1,Salafin,1.0,nom normalisé,82129000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2017,sociaux,,,,,,,,54903000.0,,59.0,,,,2,Salafin,1.0,nom normalisé,79449000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2018,sociaux,,,,,,96215000.0,,,,,,,,1,Salafin,1.0,nom normalisé,54903000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2020,sociaux,1010812000.0,,,,,90200000.0,,-14057000.0,,130377000.0,,,,4,Salafin,1.0,nom normalisé,2310000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2021,sociaux,933245000.0,,,,,86100000.0,,136953000.0,,84728000.0,,,202000.0,5,Salafin,1.0,nom normalisé,52225000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2022,sociaux,,,,,,82177000.0,,58733000.0,,85750000.0,,,,3,Salafin,1.0,nom normalisé,53821000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2023,sociaux,,,,,,78436000.0,,62997000.0,,90577347.0,,,,3,Salafin,1.0,nom normalisé,58733000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2024,sociaux,,,,,,75391000.0,,,,93147000.0,,,,2,Salafin,1.0,nom normalisé,62997000.0,provisoire_un_seul_type_disponible,,
SALAFIN,Sociétés de financement,2025,sociaux,,,,,,,,,,93147000.0,,,,1,SALAFIN,1.0,contrôle ciblé rapport 2025,95326000.0,vérifié_par_impôt_du_pdf,,
SCE,Chimie,2010,sociaux,249976654.83,,3051364.43,2395348.21,11858745.91,128611342.15,,19651418.47,12839628.45,14833718.29,,,,8,Société Cherifiènne d'Engrais,1.0,alias vérifié,4817700.18,provisoire_un_seul_type_disponible,,
SCE,Chimie,2011,sociaux,262013589.71,1526336.59,20062092.77,,,218155747.86,,,,,,,,4,Société Cherifiènne d'Engrais,1.0,alias vérifié,9388749.0,provisoire_un_seul_type_disponible,,
SCE,Chimie,2012,sociaux,294981075.78,,31733270.86,22058199.35,32404717.4,239346695.3,,50385958.07,24672742.89,42214206.07,,,,8,Société Cherifiènne d'Engrais,1.0,alias vérifié,8171752.0,provisoire_un_seul_type_disponible,,
SGTM S.A,Bâtiment et matériaux de construction,2024,sociaux,2648774000.0,10452484000.0,39286000.0,1129422000.0,1220667000.0,204772000.0,,1138414000.0,1053000.0,764092000.0,9881398000.0,7232624000.0,733766000.0,12,SGTM S.A,1.0,document officiel AMMC,374322000.0,vérifié_par_impôt_du_pdf,0.0,374322000.0
SGTM S.A,Bâtiment,2025,sociaux,,,,1918770912.02,,,,1830926577.75,-86135727.58,1175317264.72,,,,4,SGTM S.A,1.0,contrôle publication officielle 2025,655609313.03,vérifié_par_impôt_du_pdf,0.0,655609313.03
SMI,Mines,2011,sociaux,164509000.0,,,,,906040210.07,,421437046.99,,,,,,3,SMI,1.0,nom normalisé,70947812.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2012,sociaux,1311997367.22,,,,,1362317237.25,,568293110.71,,,,,,3,SMI,1.0,nom normalisé,96967369.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2013,sociaux,164509000.0,,,474755512.19,653090123.14,1362317237.25,,605609554.48,50628004.28,509429371.48,,,,7,SMI,1.0,nom normalisé,96180183.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2014,sociaux,1589833974.85,,,248800794.25,451380827.37,1601085513.1,,303399789.15,56510943.3,245483336.15,,,,7,SMI,1.0,nom normalisé,57916453.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2015,sociaux,,,,287923146.34,481875958.71,1601085513.1,,288593861.2,6630463.1,234138244.2,,,,6,SMI,1.0,nom normalisé,54455617.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2016,sociaux,,,,334643645.94,541531380.99,1783331198.95,,359463072.7,25177660.84,292937272.7,,,,6,SMI,1.0,nom normalisé,66525800.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2019,sociaux,1187371313.21,,,,,,,,,,,,,1,SMI,1.0,nom normalisé,4287457.0,vérifié_par_impôt_du_pdf,,
SMI,Mines,2020,consolides,1284800000.0,855900000.0,,,,,,106000000.0,,97400000.0,,,,4,SMI,1.0,nom normalisé,8636552.0,vérifié_par_rcai_moins_resultat_net,0.004232244534624466,8600000.0
SMI,Mines,2021,sociaux,1136000000.0,80270000.0,94800000.0,-79000000.0,,,,-63000000.0,10700000.0,55.4,,,,7,SMI,1.0,nom normalisé,3580360.0,vérifié_par_impôt_du_pdf,,
SMI,Mines,2022,sociaux,1284673751.44,,,,,,,,,59.2,,,,2,SMI,1.0,nom normalisé,3333204.0,vérifié_par_impôt_du_pdf,,
SMI,Mines,2023,sociaux,1339600000.0,798000000.0,-14400000.0,,,,,219500000.0,-3100000.0,,,,,5,SMI,1.0,nom normalisé,51024393.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2024,sociaux,1394700000.0,1053000000.0,,,,,,264100000.0,15100000.0,,,,,4,SMI,1.0,nom normalisé,77338199.0,provisoire_un_seul_type_disponible,,
SMI,Mines,2025,sociaux,1660200000.0,1558159716.75,,,,,,588164741.01,-14000000.0,397100000.0,,,,5,SMI,1.0,nom normalisé,191056147.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2010,consolides,,,37869000.0,82676000.0,,130804000.0,143231000.0,,,54670000.0,,,2780000.0,6,SNEP,1.0,nom normalisé,19319807.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2011,consolides,84700000.0,,85248000.0,50852000.0,,130645000.0,,,,7954000.0,,,6221000.0,6,SNEP,1.0,nom normalisé,6406830.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2012,consolides,,,82915000.0,-7850000.0,,,992000.0,,,-44133000.0,,,5818000.0,5,SNEP,1.0,nom normalisé,5811349.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2013,consolides,22051000.0,,40011000.0,23766000.0,,127818000.0,,,,-40599000.0,,,,5,SNEP,1.0,nom normalisé,4027488.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2014,consolides,19546000.0,,22022000.0,7741000.0,,129058000.0,331662000.0,,,-8131000.0,,,4174000.0,7,SNEP,1.0,nom normalisé,3866776.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2015,consolides,66531000.0,,19517000.0,-10775000.0,,130879000.0,,,,-36627000.0,,,3022000.0,6,SNEP,1.0,nom normalisé,3395844.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2016,consolides,,,66433000.0,75996000.0,,,12814000.0,,,49473000.0,,,,4,SNEP,1.0,nom normalisé,4111804.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2017,sociaux,,,,,,,,131840038.9,,98526876.16,,,,2,SNEP,1.0,nom normalisé,33107753.0,provisoire_un_seul_type_disponible,,
SNEP,Chimie,2018,sociaux,618433373.8,,77749693.18,,,1194164786.75,,88964701.55,,70044420.55,,,,5,SNEP,1.0,nom normalisé,32168026.0,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2020,sociaux,759990611.93,351500000.0,221823724.57,149832157.25,,1334966281.03,,,-6239000.0,-2.0,,,,7,SNEP,1.0,nom normalisé,46627086.0,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2021,sociaux,858232959.71,,171720875.92,8453.0,,1457101360.57,845000.0,202255177.48,,-2.0,,,,7,SNEP,1.0,nom normalisé,67747018.0,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2022,sociaux,897313231.34,,,9534.0,,,,146687.0,,,,,,3,SNEP,1.0,nom normalisé,54076792.0,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2023,sociaux,897313231.34,,,,202000000.0,,,,-14992000.0,38400000.0,,,,4,SNEP,1.0,nom normalisé,9101112.78,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2024,sociaux,897313231.34,9931000.0,258619000.0,,,,7784000.0,,4214000.0,,,,,5,SNEP,1.0,nom normalisé,1625423.0,vérifié_par_impôt_du_pdf,,
SNEP,Chimie,2025,sociaux,737217903.04,,,-51926000.0,,2080893000.0,13268000.0,-188780000.0,-26888000.0,-74627000.0,,,,7,SNEP,1.0,nom normalisé,1890698.0,vérifié_par_impôt_du_pdf,,
SODEP-Marsa Maroc,Divers,2018,sociaux,,236000000.0,,,,,,,,,,,,1,SODEP-Marsa Maroc,1.0,nom normalisé,271301664.0,vérifié_par_impôt_du_pdf,,
SODEP-Marsa Maroc,Divers,2019,consolides,2588341000.0,2909381000.0,,,,2320648000.0,,,-13054000.0,,,,,4,SODEP-Marsa Maroc,1.0,nom normalisé,305024976.0,provisoire_un_seul_type_disponible,,
SODEP-Marsa Maroc,Divers,2020,sociaux,,2757155000.0,,,,,,,-25157000.0,,,,,2,SODEP-Marsa Maroc,1.0,nom normalisé,243354172.0,vérifié_par_impôt_du_pdf,,
SODEP-Marsa Maroc,Divers,2021,consolides,2301505000.0,3591981000.0,2641687000.0,,,3386320000.0,,,,,,,8059852000.0,5,SODEP-Marsa Maroc,1.0,nom normalisé,226745249.0,provisoire_un_seul_type_disponible,,
SODEP-Marsa Maroc,Divers,2022,consolides,2685460000.0,,2365774000.0,,,3241456000.0,,,-62791000.0,,,,2023626000.0,5,SODEP-Marsa Maroc,1.0,nom normalisé,279988262.0,provisoire_un_seul_type_disponible,,
SODEP-Marsa Maroc,Divers,2023,consolides,2983274000.0,4320173000.0,2031912000.0,,,3088412000.0,-49829000.0,1327515000.0,-37170000.0,,,,2023626000.0,8,SODEP-Marsa Maroc,1.0,nom normalisé,297090781.0,provisoire_un_seul_type_disponible,,
SODEP-Marsa Maroc,Divers,2025,sociaux,2793112625.99,,129244048.0,,1918710846.68,5523742655.53,,,482031748.17,,,,,5,SODEP-Marsa Maroc,1.0,nom normalisé,589221993.0,vérifié_par_impôt_du_pdf,,
SRM,Distributeurs,2018,sociaux,161652662.95,130919719.49,,,,,,,,-3517227.02,,,,3,Société de Réalisation Mécanique (SRM SA),1.0,alias vérifié,1781516.0,provisoire_un_seul_type_disponible,,
SRM,Distributeurs,2019,sociaux,158135435.93,130919719.49,,,,,,,,,,,,2,Société de Réalisation Mécanique (SRM SA),1.0,alias vérifié,2000256.0,provisoire_un_seul_type_disponible,,
SRM,Distributeurs,2020,sociaux,170770683.6,247938682.81,,,,,,,,,,,,2,Société de Réalisation Mécanique (SRM SA),1.0,alias vérifié,2487418.0,provisoire_un_seul_type_disponible,,
SRM,Distributeurs,2022,sociaux,,,,,,,,,,1015343.21,,,,1,Société de Réalisation Mécanique (SRM SA),1.0,alias vérifié,2050798.0,provisoire_un_seul_type_disponible,,
SRM,Distributeurs,2025,sociaux,177784941.01,393652383.84,5164695.09,20910860.78,24114531.4,,,15732947.42,-3224277.72,12066216.42,411765840.29,233980899.28,,10,Société de Réalisation Mécanique (SRM SA),1.0,contrôle rapport annuel 2025,3666731.0,vérifié_par_impôt_du_pdf,0.0,3666731.0
STOKVIS,Distributeurs,2008,sociaux,91951500.0,1015924782.95,8741000.0,54871257.44,,4717306.33,,58794863.93,4038631.29,45695054.93,,,,8,STOKVIS,1.0,nom normalisé,13099809.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2009,sociaux,271002836.27,1015924782.95,3737000.0,61462324.4,,11874381.77,,62018093.04,995584.59,51030167.04,,,,8,STOKVIS,1.0,nom normalisé,10987926.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2010,sociaux,264087402.6,734923866.29,,30571124.97,,13799113.64,,29527660.34,-1095307.72,25267591.34,,,,7,STOKVIS,1.0,nom normalisé,4260069.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2018,consolides,56587000.0,,-8000.0,,,53217000.0,98370000.0,,,,,,,4,STOKVIS,1.0,nom normalisé,1674837.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2019,consolides,11081000.0,,-15000.0,,,48744000.0,97509000.0,,,,,,,4,STOKVIS,1.0,nom normalisé,364932.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2020,consolides,-14180000.0,,,,,44467000.0,91992000.0,,,,,,,3,STOKVIS,1.0,nom normalisé,279344.0,provisoire_un_seul_type_disponible,,
STOKVIS,Distributeurs,2022,sociaux,,,,,,2815568.7,,-164343.5,,,,,,2,STOKVIS,1.0,nom normalisé,287432.0,vérifié_par_impôt_du_pdf,,
STOKVIS,Distributeurs,2023,sociaux,-107626186.53,,24591891.35,-288.38,,21365333.57,,,4049566.76,-164343.5,,,,6,STOKVIS,1.0,nom normalisé,30581.0,vérifié_par_impôt_du_pdf,,
STOKVIS,Distributeurs,2024,sociaux,49592855.5,,4285714.61,,-19861860.03,2974402.43,,,-7093404.53,-2.0,,,,6,STOKVIS,1.0,nom normalisé,60058.0,vérifié_par_impôt_du_pdf,,
STOKVIS,Distributeurs,2025,sociaux,67623151.9,,4285714.61,-131088.12,-5034156.88,17847018.76,,,,-2.0,,,,6,STOKVIS,1.0,nom normalisé,37321.0,vérifié_par_impôt_du_pdf,,
STROC INDUSTRIE,Ingénieries et biens d'équipement industriels,2024,sociaux,-341368455.65,117669378.45,145872104.39,-13952952.65,-7814346.72,250074848.83,,-12225732.63,-1163518.7,-12577347.63,400557494.03,741925949.68,9663743.95,12,STROC INDUSTRIE,1.0,comparatif officiel du RFA 2025,351615.0,vérifié_par_impôt_du_pdf,0.0,351615.0
STROC INDUSTRIE,Ingénieries et biens d'équipement industriels,2025,sociaux,-340892435.83,173880539.7,145746142.74,16152030.57,23510127.36,243194859.14,,1369063.82,-515127.77,476019.82,387072949.74,727965385.57,3511510.4,12,STROC INDUSTRIE,1.0,contrôle publication officielle 2025,893044.0,vérifié_par_impôt_du_pdf,0.0,893044.0
Samir,Pétrole et Gaz,2007,consolides,5889630000.0,31364098000.0,4165163000.0,74000.0,,8431617000.0,53733000.0,105250000.0,68768000.0,-1356554000.0,20159315000.0,,8169000.0,10,Samir,1.0,nom normalisé,172042772.5,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2008,consolides,,41537023000.0,5242190000.0,,,12356810000.0,387891000.0,,372575000.0,-1356554000.0,21690975000.0,,62417000.0,8,Samir,1.0,nom normalisé,105250083.0,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2009,consolides,4056627000.0,26951183000.0,5216756000.0,,,14254607000.0,237993000.0,302607000.0,328207000.0,145899000.0,26486115000.0,,616930000.0,9,Samir,1.0,nom normalisé,68008592.0,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2010,consolides,4783666000.0,37030147000.0,4518670000.0,,,14706202000.0,1287437000.0,846929000.0,563700000.0,727055000.0,31135490000.0,,,8,Samir,1.0,nom normalisé,93420639.0,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2011,consolides,,49857591000.0,,1176451000.0,,15240555000.0,,,,,35750281000.0,,9862927000.0,5,Samir,1.0,nom normalisé,124882740.0,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2012,consolides,,55038000000.0,8622000000.0,,,16970000000.0,,319000000.0,719000000.0,,,,9808000000.0,6,Samir,1.0,nom normalisé,137783957.0,provisoire_un_seul_type_disponible,,
Samir,Pétrole et Gaz,2013,sociaux,,,,,,,,444914583.51,,320151426.51,,,,2,Samir,1.0,nom normalisé,124763157.0,vérifié_par_rcai_moins_resultat_net,0.0,124763157.0
Samir,Pétrole et Gaz,2014,consolides,,44300000000.0,10596000000.0,,,25734000000.0,,,-589000000.0,-2523000000.0,26401000000.0,24627000000.0,,7,Samir,1.0,nom normalisé,112268383.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2010,sociaux,,,,,,,,,,33000.0,,,,1,Sofac-Crédit,1.0,nom normalisé,2453000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2011,sociaux,,,,,,,,,,33000.0,,,,1,Sofac-Crédit,1.0,nom normalisé,3583000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2015,sociaux,,,,,,7610000.0,,,,42250000.0,,,,2,Sofac-Crédit,1.0,nom normalisé,29724000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2016,sociaux,,,,,,48842000.0,,,,42250000.0,,,,2,Sofac-Crédit,1.0,nom normalisé,42143000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2017,sociaux,,,,,,8345000.0,,,,,,,,1,Sofac-Crédit,1.0,nom normalisé,44876000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2019,consolides,,,,36280.0,,,,,,111900000.0,,,,2,Sofac-Crédit,1.0,nom normalisé,64201000.0,vérifié_par_impôt_du_pdf,,
Sofac-Crédit,Sociétés de financement,2020,consolides,818106000.0,,,33752.0,,,-66308000.0,,,82300000.0,,,,4,Sofac-Crédit,1.0,nom normalisé,59314000.0,provisoire_un_seul_type_disponible,,
Sofac-Crédit,Sociétés de financement,2021,sociaux,,,,-833000.0,,93134000.0,,,,,,,,2,Sofac-Crédit,1.0,nom normalisé,71089000.0,vérifié_par_impôt_du_pdf,,
Sofac-Crédit,Sociétés de financement,2022,sociaux,,,,-670000.0,,,,,,,,,,1,Sofac-Crédit,1.0,nom normalisé,82875000.0,vérifié_par_impôt_du_pdf,,
Sofac-Crédit,Sociétés de financement,2025,sociaux,,,,,,121602000.0,,,-27000.0,160350000.0,,,,3,Sofac-Crédit,1.0,contrôle ciblé rapport 2025,102968000.0,vérifié_par_impôt_du_pdf,,
Sonasid,Mines,2024,sociaux,1430165800.95,5374880003.12,0.0,220531377.72,,700342052.84,,224595740.87,14858551.65,150864565.87,4233078998.19,2802913197.24,179635163.4,11,Sonasid,1.0,comparatif officiel du RFA 2025,73731175.0,vérifié_par_impôt_du_pdf,0.0,73731175.0
Sonasid,Industrie métallurgique,2025,sociaux,1538567005.26,6224203545.87,0.0,396382127.83,546000000.0,867182532.44,,417099109.66,-1966077.66,260501204.31,4408281533.1,2869714527.84,479810144.98,12,Sonasid,1.0,contrôle rapport annuel 2025,156597905.35,vérifié_par_impôt_du_pdf,-2.980232238769531e-08,156597905.35
Sothema,Divers,2019,consolides,,1797850000.0,97953000.0,,,,1965863000.0,,,,1843632000.0,,25717000.0,5,SOTHEMA,1.0,nom normalisé,97452557.0,provisoire_un_seul_type_disponible,,
Sothema,Divers,2020,consolides,1176707000.0,,,,,,21267000.0,,,120.0,1229643000.0,,,4,SOTHEMA,1.0,nom normalisé,112633601.0,provisoire_un_seul_type_disponible,,
Sothema,Divers,2021,consolides,,,,2301834000.0,,213906000.0,79511000.0,,,,423000000.0,,4200.0,5,SOTHEMA,1.0,nom normalisé,138943676.0,provisoire_un_seul_type_disponible,,
Sothema,Divers,2022,consolides,,5500000000.0,,-22000.0,,211804000.0,-202000.0,,,50000.0,202000000.0,,,6,SOTHEMA,1.0,nom normalisé,132146244.0,provisoire_un_seul_type_disponible,,
Sothema,Divers,2024,sociaux,1478212829.98,,292022142.9,491388258.82,533989539.97,1016544279.06,,,,,1624000000.0,,,6,SOTHEMA,1.0,nom normalisé,163205213.0,vérifié_par_impôt_du_pdf,,
Sothema,Divers,2025,sociaux,2232402013.24,,584917548.42,566767123.49,635259364.04,1108489109.84,,,1142561.02,53347790.26,,,,7,SOTHEMA,1.0,nom normalisé,200615762.0,vérifié_par_impôt_du_pdf,,
TAQA MOROCCO,Electricité,2024,sociaux,6478163115.43,6068100870.29,3048926525.46,801156035.23,1078500549.25,313459881.72,,1304778197.55,551231936.14,1060492555.55,11705677010.97,5227513895.54,17186219.11,12,TAQA MOROCCO,1.0,comparatif officiel du RFA 2025,244285642.0,vérifié_par_impôt_du_pdf,0.0,244285642.0
TAQA MOROCCO,Electricité,2025,sociaux,,,,,,,,1183967232.07,,951449157.07,,,,2,TAQA MOROCCO,1.0,contrôle publication annuelle 2025,232518075.0,vérifié_par_impôt_du_pdf,1.192092895507812e-07,232518074.9999999
TGCC S.A,Bâtiment et matériaux de construction,2024,sociaux,1449888650.47,6608281599.17,494448363.79,678892131.35,853590157.79,170466009.52,,583259218.64,-23501776.27,420690302.64,6658560361.81,5208671711.34,474341559.55,12,TGCC S.A,1.0,document officiel AMMC,162568916.0,vérifié_par_impôt_du_pdf,0.0,162568916.0
TGCC S.A,Bâtiment,2025,sociaux,,,,1196414660.3,,,,1169326837.91,5070756.42,717627459.91,,,,4,TGCC S.A,1.0,contrôle publication officielle 2025,451699378.0,vérifié_par_impôt_du_pdf,-1.192092895507812e-07,451699378.0000001
TIMAR,Divers,2017,consolides,,,39310928.0,17925111.0,,,13644761.0,11437382.0,-6122659.0,6169990.0,,,27191097.0,7,TIMAR,1.0,nom normalisé,1585824.0,provisoire_un_seul_type_disponible,,
TIMAR,Divers,2018,consolides,,,38472156.0,19239489.0,,,13644761.0,12948522.0,-5882032.0,7825314.0,,,26833511.0,7,TIMAR,1.0,nom normalisé,1769169.0,provisoire_un_seul_type_disponible,,
TIMAR,Divers,2020,consolides,,,,195.555,,5880779.0,283.798,,,-400.0,,77686916.0,,5,TIMAR,1.0,nom normalisé,1343385.0,provisoire_un_seul_type_disponible,,
TIMAR,Divers,2021,consolides,,,,,,,,,,-553.151,,,,1,TIMAR,1.0,nom normalisé,3445091.0,provisoire_un_seul_type_disponible,,
TIMAR,Divers,2022,consolides,,,40000000.0,-114.38,,,,,,,,,,2,TIMAR,1.0,nom normalisé,6286910.0,provisoire_un_seul_type_disponible,,
TOTAL MAROC,Distributeurs,2024,sociaux,2595923623.32,18348026022.08,697106199.43,1332671876.68,1649117943.79,2214812884.4,,1310807233.5,34500952.39,844618182.5,7823328116.2,5227404492.88,1402976634.4,12,TOTAL MAROC,1.0,comparatif officiel du RFA 2025,466189051.0,vérifié_par_impôt_du_pdf,0.0,466189051.0
TOTAL MAROC,Distributeurs,2025,sociaux,1785691157.18,17261259311.02,697186278.48,1264630812.55,1588995195.23,2239726140.0,,1247440185.86,25873843.47,802567533.86,7254948012.95,5469256855.77,998218604.56,12,TOTAL MAROC,1.0,contrôle publication officielle 2025,444872652.0,vérifié_par_impôt_du_pdf,1.192092895507812e-07,444872651.9999999
Unimer,Agroalimentaire,2010,consolides,,,,,,,,,,3211700000.0,,,,1,Unimer,1.0,nom normalisé,10423133.0,provisoire_un_seul_type_disponible,,
Unimer,Agroalimentaire,2011,consolides,,,,,,,,,,3198821000.0,,,,1,Unimer,1.0,nom normalisé,9532185.0,provisoire_un_seul_type_disponible,,
Unimer,Agroalimentaire,2012,sociaux,,,,,,,,,,50480093.19,,,,1,Unimer,1.0,nom normalisé,8686280.0,provisoire_un_seul_type_disponible,,
Unimer,Agroalimentaire,2013,sociaux,,,,,,,,,,72438478.14,,,,1,Unimer,1.0,nom normalisé,18293514.0,provisoire_un_seul_type_disponible,,
Unimer,Agroalimentaire,2018,consolides,,549000000.0,,56964000.0,81200000.0,,,54180000.0,27991000.0,75985000.0,,,,6,Unimer,1.0,nom normalisé,7751040.93,provisoire_un_seul_type_disponible,,
Unimer,Agroalimentaire,2021,sociaux,,,,,,325584577700.0,,,,,,,,1,Unimer,1.0,nom normalisé,3816012.0,vérifié_par_impôt_du_pdf,,
Unimer,Agroalimentaire,2022,sociaux,,,185900070500.0,,,498632191110.0,,,,33041450.96,,,,3,Unimer,1.0,nom normalisé,12400973.0,vérifié_par_impôt_du_pdf,,
Unimer,Agroalimentaire,2023,sociaux,1566971375830.0,,173655305540.0,,,504315369580.0,,,,,,,,3,Unimer,1.0,nom normalisé,6190569.0,vérifié_par_impôt_du_pdf,,
Unimer,Agroalimentaire,2024,sociaux,,61000000.0,,,,,,,,,,,,1,Unimer,1.0,nom normalisé,2685482.0,vérifié_par_impôt_du_pdf,,
Unimer,Agroalimentaire,2025,sociaux,,60000000.0,,,,,,,,,,,,1,Unimer,1.0,contrôle ciblé rapport 2025,1828143.0,vérifié_par_impôt_du_pdf,,
Vicenne,Santé,2024,sociaux,238848114.82,24957175.17,51612502.29,-1439719.02,528536.01,1765484.56,,51352145.71,52864855.98,51183774.71,387588897.28,148740782.46,1549944.78,12,Vicenne,1.0,comparatif officiel du RFA 2025,168371.0,vérifié_par_impôt_du_pdf,0.0,168371.0
Vicenne,Santé,2025,sociaux,,33328615.7,,-10681642.55,,,,98385952.95,109409954.08,98020120.95,,,,5,Vicenne,1.0,contrôle publication officielle 2025,365832.0,vérifié_par_impôt_du_pdf,0.0,365832.0
Wafa Assurance,Sociétés d'assurances,2022,consolides,,,,,,,,,,-29866.0,59427790000.0,,1212895000.0,3,Wafa Assurance,1.0,nom normalisé,63544712.0,provisoire_un_seul_type_disponible,,
Wafa Assurance,Sociétés d'assurances,2023,consolides,9232504000.0,13067306000.0,350000000.0,-5019000.0,,,30342000.0,,,,64714974000.0,,1018860000.0,7,Wafa Assurance,1.0,nom normalisé,175238000.0,provisoire_un_seul_type_disponible,,
Wafa Assurance,Sociétés d'assurances,2024,consolides,10980425000.0,,,,,,16345000.0,,,2066504000.0,66716873000.0,,1036590000.0,5,Wafa Assurance,1.0,nom normalisé,278918000.0,provisoire_un_seul_type_disponible,,
Wafa Assurance,Sociétés d'assurances,2025,consolides,2314561000.0,,,,,,,,,9064653000.0,,,,2,Wafa Assurance,1.0,nom normalisé,220737000.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2019,consolides,67324000000.0,1012000.0,91779.0,,,32992000000.0,,-43326.0,,,,,16133.0,6,Zellidja,1.0,nom normalisé,19145.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2020,consolides,,,69785.0,-2932.0,-1700000.0,,,-25100.0,1100.0,-19839.0,75182000.0,,8330.0,8,Zellidja,1.0,nom normalisé,10789.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2021,consolides,,530600000.0,,-2932.0,-2100000.0,32992000.0,,,1100.0,-19839.0,76410000.0,,19516000.0,8,Zellidja,1.0,nom normalisé,10251.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2022,consolides,54228000.0,4400000.0,13314000.0,-1243.0,,3586000.0,,,1020.0,11100.268,88959000.0,,,8,Zellidja,1.0,nom normalisé,10096.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2023,consolides,50245000.0,6316000.0,,-1251.0,27400000.0,61452000.0,,,2250.0,4779.0,95868000.0,,,8,Zellidja,1.0,nom normalisé,1791000.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2024,consolides,56572000.0,6793000.0,,22652000.0,-1400.0,32992000.0,,,-3638000.0,13247000.0,,,,7,Zellidja,1.0,nom normalisé,5410000.0,provisoire_un_seul_type_disponible,,
Zellidja,Sociétés de portefeuilles holdings,2025,consolides,,,,-1309000.0,,32563000.0,,33990000.0,1167000.0,23775000.0,,,,5,Zellidja,1.0,nom normalisé,6170000.0,provisoire_un_seul_type_disponible,,
