societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t,is_cible_t_plus_1,qualite_cible_t_plus_1,annee_cible,split_temporel_cible,cible_disponible
PROMOPHARM,Divers,2015,sociaux,397480337.51,532838890.03,0.0,136241808.5,163505810.29,111343349.96,,140760600.24,6258622.59,97106812.24,527685781.73,130205444.22,124528533.97,12,PROMOPHARM,1.0,RFA officiel/comparatif,43653788.0,vérifié_par_impôt_du_pdf,-1.490116119384766e-08,43653788.00000001,V26,divers,False,haute,20.0840115560573,0.1840239316694086,0.7532519375581319,0.0,0.2556904367328167,0.18224422814658417,0.3101278903725141,35689927.0,474836506.93,113909753.36,78219826.36,540857056.83,380373525.27,0.12215232454431021,0.23572034955725596,0.24146034015818793,-0.02435259914550762,0.04497371952439935,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,41947059.44,haute,2016,apprentissage,True
PROMOPHARM,Divers,2016,sociaux,315697985.57,529788922.38,0.0,129734250.88,158116105.12,98262628.59,,129164707.5,810271.95,87217648.06,491618828.68,175920843.11,45187361.03,12,PROMOPHARM,1.0,RFA officiel/comparatif,41947059.44,vérifié_par_impôt_du_pdf,0.0,41947059.44,V26,divers,False,haute,20.013214237770462,0.17740908804119646,0.642160078403936,0.0,0.24487913091347335,0.164627164471819,0.3247563537431461,43653788.0,532838890.03,140760600.24,97106812.24,527685781.73,397480337.51,-0.005723995952750852,-0.08238024504178548,-0.10183800654025045,-0.06834929857642881,-0.20575194348561324,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,31384474.0,haute,2017,apprentissage,True
PROMOPHARM,Divers,2017,sociaux,233498730.53,511203838.56,0.0,102035277.87,126958329.53,88040580.37,,97185218.96,-2950424.13,65800744.96,447356124.44,213857393.91,26507217.76,12,PROMOPHARM,1.0,RFA officiel/comparatif,31384474.0,vérifié_par_impôt_du_pdf,7.450580596923828e-09,31384473.99999999,V26,divers,False,haute,19.91886553658795,0.1470880610886222,0.5219526855082034,0.0,0.1995980275841065,0.12871723566347393,0.32293464310573183,41947059.44,529788922.38,129164707.5,87217648.06,491618828.68,315697985.57,-0.03508016690214887,-0.24758689241796183,-0.24555698962744996,-0.09003459928263056,-0.26037307425825773,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,16291770.0,haute,2018,apprentissage,True
PROMOPHARM,Divers,2018,sociaux,272244361.07,444532858.69,0.0,54724313.09,83681695.5,83306922.89,,55037400.54,-3203663.74,38745630.54,481714609.49,209470248.42,26636907.67,12,PROMOPHARM,1.0,RFA officiel/comparatif,16291770.0,vérifié_par_impôt_du_pdf,0.0,16291770.0,V26,divers,False,haute,19.992862402238664,0.08043274955065345,0.5651569533218642,0.0,0.12310521487943059,0.0871603297317099,0.2960127084519461,31384474.0,511203838.56,97185218.96,65800744.96,447356124.44,233498730.53,-0.13041956034173016,-0.433685480889305,-0.41116729660806567,0.07680343058454812,0.1659350800411394,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,29470253.0,haute,2019,apprentissage,True
PROMOPHARM,Divers,2019,sociaux,324358564.9,522450180.24,0.0,91239923.93,102097738.68,79544054.17,,81584456.41,-1619645.55,52114203.41,490247686.82,165889121.92,119302279.65,12,PROMOPHARM,1.0,RFA officiel/comparatif,29470253.0,vérifié_par_impôt_du_pdf,0.0,29470253.0,V26,divers,False,haute,20.010421306701204,0.10630178338635246,0.6616218161149466,0.0,0.1746385155577643,0.09974961322830837,0.3612238690651834,16291770.0,444532858.69,55037400.54,38745630.54,481714609.49,272244361.07,0.1752791048554108,0.482345743249741,0.34503433506388864,0.017713968316290234,0.1914243645861972,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,30190807.0,haute,2020,validation,True
PROMOPHARM,Divers,2020,sociaux,384619455.28,573195995.7,0.0,101480571.14,128882808.74,85276133.62,,90451697.38,-907914.76,60260890.38,545090096.48,160470641.2,104109342.95,12,PROMOPHARM,1.0,RFA officiel/comparatif,30190807.0,vérifié_par_impôt_du_pdf,7.450580596923828e-09,30190806.99999999,V26,divers,False,haute,20.11646165544132,0.11055216517259003,0.7056071239667296,0.0,0.17704340557381182,0.10513138757434623,0.3337782250029458,29470253.0,522450180.24,81584456.41,52114203.41,490247686.82,324358564.9,0.09713043918692636,0.10868787217797925,0.15632373589033444,0.1118667382517116,0.18578479775485035,0,0,0,0,0,0,0,0,0,0,0,0,1,validation,33724820.0,haute,2021,validation,True
PROMOPHARM,Divers,2021,sociaux,423589590.55,630491043.46,30000000.0,104922804.49,133801271.28,100696426.75,,102694955.27,1709718.59,68970135.27,616198845.69,192609255.14,160117365.12,12,PROMOPHARM,1.0,RFA officiel/comparatif,33724820.0,vérifié_par_impôt_du_pdf,0.0,33724820.0,V26,divers,False,haute,20.239080272476276,0.11192837466738421,0.6874235378933203,0.04868558292478939,0.1664144250395788,0.10939114200815073,0.32839802024678366,30190807.0,573195995.7,90451697.38,60260890.38,545090096.48,384619455.28,0.09995716681521818,0.13535686166910052,0.14452565893202443,0.13045320336802174,0.10132127934513892,0,0,0,0,0,0,0,0,0,0,0,0,1,validation,38972320.0,haute,2022,validation,True
PROMOPHARM,Divers,2022,sociaux,458867835.35,746771033.32,67533495.69,134115436.66,160694419.51,212683177.88,,114250564.8,-11976222.87,75278244.8,762866240.51,303998405.16,106300304.87,12,PROMOPHARM,1.0,RFA officiel,38972320.0,vérifié_par_impôt_du_pdf,0.0,38972320.0,V26,divers,False,haute,20.452593267865108,0.09867817030371423,0.6015049703120071,0.0885259985352763,0.1795937853450858,0.1008049876617836,0.34111271194345993,33724820.0,630491043.46,102694955.27,68970135.27,616198845.69,423589590.55,0.18442766327318513,0.11252363370351173,0.09146146379596627,0.2380195870957311,0.08328402205114105,0,0,0,0,0,0,0,0,0,0,0,0,1,validation,30896094.0,haute,2023,test_final,True
PROMOPHARM,Divers,2023,sociaux,475765782.17,805516174.89,104372103.39,100662043.33,121188258.68,310727981.02,,87794040.82,-1456971.67,56897946.82,984531667.59,508765885.42,62741537.2,12,PROMOPHARM,1.0,RFA officiel,30896094.0,vérifié_par_impôt_du_pdf,7.450580596923828e-09,30896093.99999999,V26,divers,False,haute,20.70767662270741,0.05779189100059976,0.4832407101079949,0.1060119311809327,0.12496588705217031,0.07063538708924112,0.3519156164977622,38972320.0,746771033.32,114250564.8,75278244.8,762866240.51,458867835.35,0.07866553327440991,-0.2315658047407745,-0.2441648052346725,0.2905691919618959,0.03682530244707855,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final,33883641.0,haute,2024,test_final,True
PROMOPHARM,Divers,2024,sociaux,530925751.86,898713862.91,227569236.68,106205594.23,131328556.55,378002235.79,,89043610.69,-2546396.48,55159969.69,1157262504.47,626336752.61,100040599.8,12,PROMOPHARM,1.0,RFA officiel,33883641.0,vérifié_par_impôt_du_pdf,0.0,33883641.0,V26,divers,False,haute,20.86932314401299,0.0476641811835613,0.4587772867515067,0.19664443961590336,0.11817509288897635,0.061376564851680596,0.3805286054488948,30896094.0,805516174.89,87794040.82,56897946.82,984531667.59,475765782.17,0.11569933779756429,0.014232969098232297,-0.030545515737117817,0.1754446734078363,0.11593933771027339,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final,38461011.0,haute,2025,test_final,True
Papelera de Tetuan,Divers,2019,sociaux,,100000000.0,,,,,,,5097000.0,5857000.0,,,,3,Papelera de Tetuan (MED paper),1.0,alias vérifié,498768.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,0.05857,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,1,1,1,1,apprentissage,484580.63,provisoire,2020,validation,True
Papelera de Tetuan,Divers,2020,sociaux,,83817000.0,,4077000.0,603000.0,,,,3537000.0,8562000.0,,,,5,Papelera de Tetuan (MED paper),1.0,alias vérifié,484580.63,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,0.04864168366799098,0.10215111492895236,,498768.0,100000000.0,,5857000.0,,,-0.16183,,0.4618405326959194,,,0,0,0,1,0,1,1,1,1,1,0,1,1,validation,464706.0,provisoire,2021,validation,True
Papelera de Tetuan,Divers,2021,sociaux,,,,2536000.0,,,,,1439000.0,9484000.0,,,,3,Papelera de Tetuan (MED paper),1.0,alias vérifié,464706.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,484580.63,83817000.0,,8562000.0,,,,,0.10768512029899556,,,1,0,0,1,0,1,1,1,1,1,1,1,1,validation,539045.0,provisoire,2022,validation,True
Papelera de Tetuan,Divers,2022,sociaux,,,,13785000.0,19172000.0,,,325000.0,5256000.0,,,,,4,Papelera de Tetuan (MED paper),1.0,alias vérifié,539045.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,1.6586,464706.0,,,9484000.0,,,,,,,,1,0,0,0,1,1,1,1,1,1,0,1,1,validation,271478.0,provisoire,2023,test_final,True
Papelera de Tetuan,Divers,2023,sociaux,,130000000.0,,10873000.0,16705000.0,,,,4631000.0,5751000.0,,,,5,Papelera de Tetuan (MED paper),1.0,alias vérifié,271478.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,0.08363846153846154,0.04423846153846154,,539045.0,,325000.0,,,,,,,,,0,0,0,1,0,1,1,1,1,1,0,1,1,test_final,277495.0,provisoire,2024,test_final,True
Papelera de Tetuan,Divers,2024,sociaux,,113000000.0,,9670000.0,,,,6670000.0,3000000.0,6345000.0,,,,5,Papelera de Tetuan (MED paper),1.0,alias vérifié,277495.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,0.08557522123893806,0.05615044247787611,0.04160344827586207,271478.0,130000000.0,,5751000.0,,,-0.13076923076923078,,0.10328638497652583,,,0,0,0,0,0,1,1,1,1,1,1,1,1,test_final,276584.0,provisoire,2025,test_final,True
RES DAR SAADA,Immobilier,2013,consolides,,,,,,5698780.0,,,,,,,,1,RES DAR SAADA,1.0,nom normalisé,49700000.0,provisoire_un_seul_type_disponible,,,V26,immobilier,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,59583270.0,provisoire,2014,apprentissage,True
RES DAR SAADA,Immobilier,2021,consolides,4236938000.0,,202000.0,,,79680000.0,,,,,8069747000.0,1341878000.0,,5,RES DAR SAADA,1.0,nom normalisé,1788436.0,provisoire_un_seul_type_disponible,,,V26,immobilier,False,provisoire,22.811387968179208,,0.5250397565128126,2.503176369717663e-05,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,1,1,0,1,validation,1392018.0,provisoire,2022,validation,True
RES DAR SAADA,Immobilier,2022,consolides,,,202000.0,-26141.0,,73056000.0,,,-32532.0,,,,,4,RES DAR SAADA,1.0,nom normalisé,1392018.0,provisoire_un_seul_type_disponible,,,V26,immobilier,False,provisoire,,,,,,,,1788436.0,,,,8069747000.0,4236938000.0,,,,,,1,0,0,1,1,1,1,1,0,1,1,0,1,validation,4175000.0,provisoire,2023,test_final,True
RES DAR SAADA,Immobilier,2023,consolides,4109461000.0,,,-29125000.0,,66195000.0,,-59696000.0,-31887000.0,-67135000.0,7321810000.0,1021876000.0,,7,RES DAR SAADA,1.0,nom normalisé,4175000.0,provisoire_un_seul_type_disponible,,,V26,immobilier,False,provisoire,22.714123402250138,-0.009169180844627216,0.5612629937133031,,,,-0.06993768426695256,1392018.0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1,0,1,test_final,5398000.0,haute,2024,test_final,True
RES DAR SAADA,Immobilier,2024,consolides,4027483000.0,,,-36972000.0,,63659000.0,-764000.0,-76667000.0,-22667000.0,-82829000.0,7344250000.0,782940000.0,,9,RES DAR SAADA,1.0,nom normalisé,5398000.0,vérifié_par_impôt_du_pdf,,,V26,immobilier,False,haute,22.717183531215703,-0.011278074684276815,0.5483858801102903,,,,-0.07040838952874118,4175000.0,,-59696000.0,-67135000.0,7321810000.0,4109461000.0,,-0.284290404717234,-0.2337677813361138,0.0030648159403207677,-0.019948601531928397,1,0,0,0,0,0,0,0,1,1,1,0,0,test_final,353000.0,haute,2025,test_final,True
RES DAR SAADA,Immobilier,2017,sociaux,1310442500.0,,1963079251.68,201198236.81,6524112.03,21817803.96,,193653725.61,907688.15,189838148.61,,,,8,RES DAR SAADA,1.0,nom normalisé,3815577.0,vérifié_par_rcai_moins_resultat_net,0.0,3815577.0,V26,immobilier,False,haute,,,,,,,0.01970309111266057,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,51760349.0,haute,2018,apprentissage,True
Rebab Company,Mines,2018,sociaux,17645600.0,,,-70397.79,-90116.6,,,-12837775.83,,-12840775.83,31438000.0,,,5,Rebab,1.0,alias vérifié,3000.0,vérifié_par_rcai_moins_resultat_net,0.0,3000.0,V26,mines,False,haute,17.26352794207896,-0.4084476057637254,0.561282524333609,,,,-0.00023368533924618312,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,1,0,1,1,apprentissage,871040.0,haute,2019,apprentissage,True
Rebab Company,Mines,2022,sociaux,24000192.62,,,-161000000.0,-1300000.0,,,-219000.0,-58000000.0,-3600000.0,39802000000.0,,69000000.0,8,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,24.407182999255657,-9.044771619516608e-05,0.0006029896140897443,,,,-0.0136986301369863,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,0,1,1,validation,3000.0,provisoire,2023,test_final,True
Rebab Company,Mines,2023,sociaux,24217926.66,,,,-1300000.0,,,221000.0,,-5000000.0,39766000.0,,,4,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,17.498522858947275,-0.12573555298496203,0.609010880148871,,,,0.013574660633484163,3000.0,,-219000.0,-3600000.0,39802000000.0,24000192.62,,2.009132420091324,-0.3888888888888889,-0.9990009044771619,0.009072178854871169,1,1,1,0,0,0,0,1,1,1,0,1,1,test_final,3000.0,provisoire,2024,test_final,True
Rebab Company,Mines,2024,sociaux,24809899.31,,,325000.0,-1500000.0,17056656.89,,,-32000.0,-3000000.0,,,86000000.0,7,Rebab,1.0,alias vérifié,3000.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,,3000.0,,221000.0,-5000000.0,39766000.0,24217926.66,,,0.4,,0.024443572660484657,1,0,0,1,0,1,0,1,1,0,0,0,1,test_final,3000.0,provisoire,2025,test_final,True
Risma,Divers,2007,consolides,100490000.0,1114504000.0,246591000.0,-39819000.0,-88269000.0,2205638000.0,,76739000.0,-67137000.0,28825000.0,2677910000.0,,,10,Risma,1.0,nom normalisé,608000.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,21.708302476854556,0.010763991321590345,0.037525532971608454,0.09208337845558663,-0.03572800097621902,0.025863523145722222,0.00792295964242432,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,1,apprentissage,1849000.0,provisoire,2008,apprentissage,True
Risma,Divers,2008,consolides,1030155000.0,937721000.0,1573768000.0,,,2076172000.0,,81455000.0,-39819000.0,48155000.0,2535801000.0,,,7,Risma,1.0,nom normalisé,1849000.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,21.653775400805262,0.018990054818970415,0.4062444174444288,0.6206196779636888,,0.05135322766579825,0.022699650113559636,608000.0,1114504000.0,76739000.0,28825000.0,2677910000.0,100490000.0,-0.1586203369391227,0.06145506196327812,0.6705984388551605,-0.05306713071014336,9.251318539158126,0,1,0,0,0,0,0,1,0,1,1,0,1,apprentissage,1732320.0,provisoire,2009,apprentissage,True
Risma,Divers,2009,consolides,,,,,,3930356000.0,,,,,,,,1,Risma,1.0,nom normalisé,1732320.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,1849000.0,937721000.0,81455000.0,48155000.0,2535801000.0,1030155000.0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,2048500.0,provisoire,2010,apprentissage,True
Risma,Divers,2019,sociaux,2087476508.64,,,-146000000.0,,,,-183000000.0,,-302932000.0,,,,4,Risma,1.0,nom normalisé,5967203.71,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,-0.032607670546448086,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,1,1,1,1,apprentissage,2103080.75,haute,2020,validation,True
Risma,Divers,2020,sociaux,1988781100.77,,1680388000.0,99000000.0,,,,122000000.0,-5000000.0,139989000.0,,1107075000.0,,7,Risma,1.0,nom normalisé,2103080.75,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,0.017238366803278688,5967203.71,,-183000000.0,-302932000.0,,2087476508.64,,1.6666666666666667,1.462113609654972,,-0.04727976935860256,1,0,0,0,0,1,0,0,0,1,1,1,1,validation,2022651.4,haute,2021,validation,True
Risma,Divers,2021,sociaux,1792813102.87,49399618.5,42000000.0,-146000000.0,,,,-183000000.0,-25000000.0,-185000000.0,3344000000.0,2044816000.0,,7,Risma,1.0,nom normalisé,2022651.4,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,21.93043353246791,-0.05532296650717703,0.536128320236244,0.012559808612440191,-2.9554884113123263,-3.744968192416304,-0.011052739890710383,2103080.75,,122000000.0,139989000.0,,1988781100.77,,-2.5,-2.3215324061176235,,-0.0985367358047232,0,0,0,0,0,0,0,0,0,1,1,1,1,validation,3309452.32,haute,2022,validation,True
Risma,Divers,2022,sociaux,1918010145.65,49119972.31,,-99000000.0,,,,-122000000.0,-19000000.0,-124000000.0,2893000000.0,,,5,Risma,1.0,nom normalisé,3309452.32,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,21.78555986328607,-0.04286208088489457,0.6629831129104736,,-2.0154734488692956,-2.524431390502956,-0.027126658360655736,2022651.4,49399618.5,-183000000.0,-185000000.0,3344000000.0,1792813102.87,-0.005660897765839986,0.3333333333333333,0.32972972972972975,-0.13486842105263158,0.0698327352581149,0,0,0,0,0,0,0,1,1,1,1,1,1,validation,2310526.23,haute,2023,test_final,True
Risma,Divers,2023,sociaux,,,,,,1343000000.0,,,,,3444000000.0,2044816000.0,,3,Risma,1.0,nom normalisé,2310526.23,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,21.959899423802256,,,,,,,3309452.32,49119972.31,-122000000.0,-124000000.0,2893000000.0,1918010145.65,,,,0.19045973038368474,,1,1,1,1,1,0,1,0,1,1,1,0,1,test_final,2509443.0,haute,2024,test_final,True
Risma,Divers,2024,sociaux,1953136803.26,,977000000.0,,,1827129000.0,,73046000.0,-23991000000.0,8.74,3731872000.0,,,7,Risma,1.0,nom normalisé,2509443.0,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,22.040175821647722,2.341988149647148e-09,0.523366504333482,0.26179890414247864,,,0.03435428360211373,2310526.23,,,,3444000000.0,,,,,0.08358652729384437,,1,1,0,0,0,0,0,1,0,1,1,0,1,test_final,5921669.26,haute,2025,test_final,True
S2M,"Matériels, logiciels et services informatiques",2024,sociaux,,308105627.93,,53649987.34,,18577840.15,,43957487.18,-1614516.49,33916967.18,219961244.35,,34202037.71,8,S2M,1.0,comparatif officiel du RFA 2025,10040520.0,vérifié_par_impôt_du_pdf,0.0,10040520.0,V26,materiels logiciels et services informatiques,False,haute,19.20896193129908,0.1541951959774863,,,0.17412855357575294,0.11008227083636965,0.22841433039348724,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,1,0,1,test_final,9402207.74,haute,2025,test_final,True
SALAFIN,Sociétés de financement,2007,sociaux,,,,,,27647000.0,,59137000.0,,84377000.0,,,,3,Salafin,1.0,nom normalisé,50739000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.8579907672015827,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage,59137000.0,provisoire,2008,apprentissage,True
SALAFIN,Sociétés de financement,2008,sociaux,,,,,,26759000.0,,55057000.0,,101477000.0,,,,3,Salafin,1.0,nom normalisé,59137000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,1.0741050184354397,50739000.0,,59137000.0,84377000.0,,,,-0.06899233982109339,0.2026618628299181,,,1,1,1,0,0,1,1,1,1,1,1,0,1,apprentissage,55057.0,provisoire,2009,apprentissage,True
SALAFIN,Sociétés de financement,2013,sociaux,,,,,,,,58448.0,,95097.0,,,,2,Salafin,1.0,nom normalisé,55340000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,946.8245277853819,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage,58448000.0,provisoire,2014,apprentissage,True
SALAFIN,Sociétés de financement,2016,sociaux,,,,,,,,,,400000.0,,,,1,Salafin,1.0,nom normalisé,82129000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,apprentissage,79449000.0,provisoire,2017,apprentissage,True
SALAFIN,Sociétés de financement,2017,sociaux,,,,,,,,54903000.0,,59.0,,,,2,Salafin,1.0,nom normalisé,79449000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,1.447079394568603,82129000.0,,,400000.0,,,,,-0.9998525,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage,54903000.0,provisoire,2018,apprentissage,True
SALAFIN,Sociétés de financement,2020,sociaux,1010812000.0,,,,,90200000.0,,-14057000.0,,130377000.0,,,,4,Salafin,1.0,nom normalisé,2310000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,-0.16433093832254392,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,1,1,0,1,validation,52225000.0,provisoire,2021,validation,True
SALAFIN,Sociétés de financement,2021,sociaux,933245000.0,,,,,86100000.0,,136953000.0,,84728000.0,,,202000.0,5,Salafin,1.0,nom normalisé,52225000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.38133520258774906,2310000.0,,-14057000.0,130377000.0,,1010812000.0,,10.742690474496692,-0.3501307745998144,,-0.07673731613791684,1,1,1,0,0,1,0,1,1,0,1,0,1,validation,53821000.0,provisoire,2022,validation,True
SALAFIN,Sociétés de financement,2022,sociaux,,,,,,82177000.0,,58733000.0,,85750000.0,,,,3,Salafin,1.0,nom normalisé,53821000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.9163672892581683,52225000.0,,136953000.0,84728000.0,,933245000.0,,-0.5711448453118954,0.012062128222075348,,,1,1,1,0,0,1,1,1,1,1,1,0,1,validation,58733000.0,provisoire,2023,test_final,True
SALAFIN,Sociétés de financement,2023,sociaux,,,,,,78436000.0,,62997000.0,,90577347.0,,,,3,Salafin,1.0,nom normalisé,58733000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,0.9323142371858978,53821000.0,,58733000.0,85750000.0,,,,0.07259973098598743,0.056295591836734694,,,1,1,1,0,0,1,1,1,1,1,1,0,1,test_final,62997000.0,provisoire,2024,test_final,True
SALAFIN,Sociétés de financement,2024,sociaux,,,,,,75391000.0,,,,93147000.0,,,,2,Salafin,1.0,nom normalisé,62997000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,58733000.0,,62997000.0,90577347.0,,,,,0.02836970926074927,,,1,1,1,1,0,1,1,1,1,1,1,0,1,test_final,95326000.0,haute,2025,test_final,True
SCE,Chimie,2010,sociaux,249976654.83,,3051364.43,2395348.21,11858745.91,128611342.15,,19651418.47,12839628.45,14833718.29,,,,8,Société Cherifiènne d'Engrais,1.0,alias vérifié,4817700.18,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,0.24515788452394602,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,9388749.0,provisoire,2011,apprentissage,True
SCE,Chimie,2011,sociaux,262013589.71,1526336.59,20062092.77,,,218155747.86,,,,,,,,4,Société Cherifiènne d'Engrais,1.0,alias vérifié,9388749.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,,4817700.18,,19651418.47,14833718.29,,249976654.83,,,,,0.048152236008541974,0,1,1,1,1,1,0,1,0,1,1,0,1,apprentissage,8171752.0,provisoire,2012,apprentissage,True
SGTM S.A,Bâtiment et matériaux de construction,2024,sociaux,2648774000.0,10452484000.0,39286000.0,1129422000.0,1220667000.0,204772000.0,,1138414000.0,1053000.0,764092000.0,9881398000.0,7232624000.0,733766000.0,12,SGTM S.A,1.0,document officiel AMMC,374322000.0,vérifié_par_impôt_du_pdf,0.0,374322000.0,V26,batiment et materiaux de construction,False,haute,23.0139198367732,0.07732630544787286,0.2680566049459803,0.0039757532284399434,0.10805297573284972,0.07310147520914646,0.3288100813939393,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final,655609313.03,haute,2025,test_final,True
SMI,Mines,2011,sociaux,164509000.0,,,,,906040210.07,,421437046.99,,,,,,3,SMI,1.0,nom normalisé,70947812.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.16834735462087524,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,0,1,apprentissage,96967369.0,provisoire,2012,apprentissage,True
SMI,Mines,2012,sociaux,1311997367.22,,,,,1362317237.25,,568293110.71,,,,,,3,SMI,1.0,nom normalisé,96967369.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.1706291474813997,70947812.0,,421437046.99,,,164509000.0,,0.3484650074521917,,,6.975231550978974,1,1,1,0,1,1,0,1,1,1,1,0,1,apprentissage,96180183.0,provisoire,2013,apprentissage,True
SMI,Mines,2013,sociaux,164509000.0,,,474755512.19,653090123.14,1362317237.25,,605609554.48,50628004.28,509429371.48,,,,7,SMI,1.0,nom normalisé,96180183.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.1588154980193205,96967369.0,,568293110.71,,,1311997367.22,,0.06566407909358338,,,-0.874611791067402,1,0,0,0,0,1,0,1,1,1,0,0,1,apprentissage,57916453.0,provisoire,2014,apprentissage,True
SMI,Mines,2014,sociaux,1589833974.85,,,248800794.25,451380827.37,1601085513.1,,303399789.15,56510943.3,245483336.15,,,,7,SMI,1.0,nom normalisé,57916453.0,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,0.19089154004443382,96180183.0,,605609554.48,509429371.48,,164509000.0,,-0.49901749913686405,-0.5181209606410816,,8.66411548821037,1,0,0,0,0,1,0,1,1,1,0,0,1,apprentissage,54455617.0,provisoire,2015,apprentissage,True
